feeder,topology,portfolio,native_dc_share,seed,converter_efficiency,case,line_loss_kwh,endpoint_loss_kwh,boundary_loss_kwh,material_index,converter_capacity_kw,converter_count,max_ampacity_fraction,max_single_edge_drop_pu,total_loss_kwh,objective,dc_node_fraction,dc_energy_fraction,dc_bus_signature,boundary_signature,conductor_scale_signature,architecture,state_evaluations,transition_evaluations
suburban,synthetic_mst,K3,1.0,20260926,0.99,hybrid_ideal,1135.888414715133,0.0,0.0,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,1135.888414715133,1396.3143776456975,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0
urban,original,K0,0.0,20260924,0.94,all_ac_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,58.0,57.0
urban,original,K0,0.0,20260924,0.94,all_ac_conductor,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,58.0,171.0
urban,original,K0,0.0,20260924,0.94,hybrid_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,115.0,214.0
urban,original,K0,0.0,20260924,0.94,hybrid_joint,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,115.0,642.0
urban,original,K0,0.0,20260924,0.94,hybrid_ideal,324.3428803574226,0.0,0.0,6.473736892000002,65.96991799999999,1,0.12319312418300651,0.0008164208274141979,324.3428803574226,475.7039270334226,0.3157894736842105,0.3434237592093266,5|8|13|14|18|19|22|23|24|25|28|31|33|37|38|39|41|42,0-38,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:1.5|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,hybrid,115.0,642.0
urban,original,K0,0.0,20260924,0.96,all_ac_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,58.0,57.0
urban,original,K0,0.0,20260924,0.96,all_ac_conductor,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,58.0,171.0
urban,original,K0,0.0,20260924,0.96,hybrid_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,115.0,214.0
urban,original,K0,0.0,20260924,0.96,hybrid_joint,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,115.0,642.0
urban,original,K0,0.0,20260924,0.96,hybrid_ideal,324.3428803574226,0.0,0.0,6.473736892000002,65.96991799999999,1,0.12319312418300651,0.0008164208274141979,324.3428803574226,475.7039270334226,0.3157894736842105,0.3434237592093266,5|8|13|14|18|19|22|23|24|25|28|31|33|37|38|39|41|42,0-38,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:1.5|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,hybrid,115.0,642.0
urban,original,K0,0.0,20260924,0.98,all_ac_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,58.0,57.0
urban,original,K0,0.0,20260924,0.98,all_ac_conductor,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,58.0,171.0
urban,original,K0,0.0,20260924,0.98,hybrid_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,115.0,214.0
urban,original,K0,0.0,20260924,0.98,hybrid_joint,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,115.0,642.0
urban,original,K0,0.0,20260924,0.98,hybrid_ideal,324.3428803574226,0.0,0.0,6.473736892000002,65.96991799999999,1,0.12319312418300651,0.0008164208274141979,324.3428803574226,475.7039270334226,0.3157894736842105,0.3434237592093266,5|8|13|14|18|19|22|23|24|25|28|31|33|37|38|39|41|42,0-38,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:1.5|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,hybrid,115.0,642.0
urban,original,K0,0.0,20260924,0.99,all_ac_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,58.0,57.0
urban,original,K0,0.0,20260924,0.99,all_ac_conductor,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,58.0,171.0
urban,original,K0,0.0,20260924,0.99,hybrid_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,115.0,214.0
urban,original,K0,0.0,20260924,0.99,hybrid_joint,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,115.0,642.0
urban,original,K0,0.0,20260924,0.99,hybrid_ideal,324.3428803574226,0.0,0.0,6.473736892000002,65.96991799999999,1,0.12319312418300651,0.0008164208274141979,324.3428803574226,475.7039270334226,0.3157894736842105,0.3434237592093266,5|8|13|14|18|19|22|23|24|25|28|31|33|37|38|39|41|42,0-38,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:1.5|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,hybrid,115.0,642.0
urban,original,K0,0.0,20260925,0.94,all_ac_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,58.0,57.0
urban,original,K0,0.0,20260925,0.94,all_ac_conductor,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,58.0,171.0
urban,original,K0,0.0,20260925,0.94,hybrid_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,115.0,214.0
urban,original,K0,0.0,20260925,0.94,hybrid_joint,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,115.0,642.0
urban,original,K0,0.0,20260925,0.94,hybrid_ideal,324.3428803574226,0.0,0.0,6.473736892000002,65.96991799999999,1,0.12319312418300651,0.0008164208274141979,324.3428803574226,475.7039270334226,0.3157894736842105,0.3434237592093266,5|8|13|14|18|19|22|23|24|25|28|31|33|37|38|39|41|42,0-38,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:1.5|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,hybrid,115.0,642.0
urban,original,K0,0.0,20260925,0.96,all_ac_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,58.0,57.0
urban,original,K0,0.0,20260925,0.96,all_ac_conductor,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,58.0,171.0
urban,original,K0,0.0,20260925,0.96,hybrid_fixed,939.755763352778,0.0,0.0,4.310859656,0.0,0,0.28075888187909137,0.001927418782033151,939.755763352778,952.688342320778,0.0,0.0,,,0-11:1|0-34:1|0-46:1|0-53:1|0-54:1|0-38:1|0-27:1|11-3:1|34-32:1|46-47:1|54-55:1|38-25:1|27-9:1|3-16:1|32-20:1|47-48:1|55-56:1|25-37:1|9-4:1|16-10:1|16-26:1|20-36:1|20-12:1|48-49:1|56-57:1|37-23:1|4-30:1|10-15:1|36-43:1|12-45:1|49-50:1|23-31:1|23-14:1|30-40:1|15-2:1|43-35:1|50-51:1|31-42:1|14-13:1|2-6:1|51-52:1|42-28:1|42-41:1|6-21:1|28-24:1|21-44:1|24-19:1|44-29:1|19-5:1|29-7:1|5-8:1|7-1:1|8-39:1|1-17:1|39-22:1|22-33:1|33-18:1,all-AC,115.0,214.0
