feeder,topology,portfolio,native_dc_share,seed,converter_efficiency,ablation,line_loss_kwh,endpoint_loss_kwh,boundary_loss_kwh,material_index,converter_capacity_kw,converter_count,max_ampacity_fraction,max_single_edge_drop_pu,total_loss_kwh,objective,dc_node_fraction,dc_energy_fraction,dc_bus_signature,boundary_signature,conductor_scale_signature,architecture,state_evaluations,transition_evaluations,ac_total_loss_kwh,ac_objective,loss_change_pct,baseline_architecture,baseline_boundary_signature,baseline_converter_count,baseline_dc_node_fraction,baseline_dc_energy_fraction,baseline_loss_change_pct,architecture_changed_vs_baseline,boundary_changed_vs_baseline,converter_count_change_vs_baseline,dc_bus_fraction_change_vs_baseline,dc_energy_fraction_change_vs_baseline,loss_contrast_change_pct_points_vs_baseline
suburban,synthetic_mst,K3,1.0,20260926,0.98,baseline,1135.888414715133,3.8778760764977427e-13,9936.91389143901,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,11072.802306154143,11333.228269084706,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,18039.330170644847,18054.374014401707,-38.61855068115133,root-converted DC,14-28,1,1.0,1.0,-38.61855068115133,False,False,0,0.0,0.0,0.0
suburban,synthetic_mst,K3,1.0,20260926,0.98,no_boundary_efficiency_loss,1135.888414715133,3.8778760764977427e-13,2184.7284282240003,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,3320.6168429391337,3581.042805869698,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,18039.330170644847,18054.374014401707,-81.59234954110033,root-converted DC,14-28,1,1.0,1.0,-38.61855068115133,False,False,0,0.0,0.0,-42.973798859949
suburban,synthetic_mst,K3,1.0,20260926,0.98,no_standby_loss,1135.888414715133,3.8778760764977427e-13,7752.185463215009,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,8888.073877930143,9148.499840860706,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,18039.330170644847,18054.374014401707,-50.72946836799084,root-converted DC,14-28,1,1.0,1.0,-38.61855068115133,False,False,0,0.0,0.0,-12.110917686839507
suburban,synthetic_mst,K3,1.0,20260926,0.98,no_capacity_regularizer,1135.888414715133,3.8778760764977427e-13,9936.91389143901,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,11072.802306154143,11083.830046684707,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,18039.330170644847,18054.374014401707,-38.61855068115133,root-converted DC,14-28,1,1.0,1.0,-38.61855068115133,False,False,0,0.0,0.0,0.0
suburban,synthetic_mst,K3,1.0,20260926,0.98,no_endpoint_mismatch_loss,2211.9515165808616,0.0,0.0,5.01461458561942,0.0,0,0.35085314531689615,0.0031669761482784843,2211.9515165808616,2226.99536033772,0.0,0.0,,,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1.5|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:2|30-26:2|4-21:1.5|26-32:2|21-27:1|32-24:2|27-6:1|24-19:1.5|19-25:1,all-AC,85.0,498.0,2211.9515165808616,2226.99536033772,0.0,root-converted DC,14-28,1,1.0,1.0,-38.61855068115133,True,True,-1,-1.0,-1.0,38.61855068115133
suburban,synthetic_mst,K3,1.0,20260926,0.98,no_boundary_electrical_loss,1135.888414715133,3.8778760764977427e-13,0.0,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,1135.8884147151334,1396.314377645698,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,18039.330170644847,18054.374014401707,-93.70326722793982,root-converted DC,14-28,1,1.0,1.0,-38.61855068115133,False,False,0,0.0,0.0,-55.084716546788485
suburban,synthetic_mst,K3,1.0,20260926,0.98,electrical_ideal_conversion,1135.888414715133,0.0,0.0,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,1135.888414715133,1396.3143776456975,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,2211.9515165808616,2226.99536033772,-48.64768028591604,root-converted DC,14-28,1,1.0,1.0,-38.61855068115133,False,False,0,0.0,0.0,-10.029129604764705
suburban,synthetic_mst,K3,1.0,20260926,0.98,full_ideal_converter,1135.888414715133,0.0,0.0,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,1135.888414715133,1146.9161552456974,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,2211.9515165808616,2226.99536033772,-48.64768028591604,root-converted DC,14-28,1,1.0,1.0,-38.61855068115133,False,False,0,0.0,0.0,-10.029129604764705
suburban,synthetic_mst,K3,1.0,20260926,0.99,baseline,1135.888414715133,3.8778760764977427e-13,6021.668707997105,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,7157.557122712238,7417.9830856428025,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,18039.330170644847,18054.374014401707,-60.32248949930729,root-converted DC,14-28,1,1.0,1.0,-60.32248949930729,False,False,0,0.0,0.0,0.0
suburban,synthetic_mst,K3,1.0,20260926,0.99,no_boundary_efficiency_loss,1135.888414715133,3.8778760764977427e-13,2184.7284282240003,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,3320.6168429391337,3581.042805869698,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,18039.330170644847,18054.374014401707,-81.59234954110033,root-converted DC,14-28,1,1.0,1.0,-60.32248949930729,False,False,0,0.0,0.0,-21.269860041793045
suburban,synthetic_mst,K3,1.0,20260926,0.99,no_standby_loss,1135.888414715133,3.8778760764977427e-13,3836.9402797731054,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,4972.828694488238,5233.254657418803,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,18039.330170644847,18054.374014401707,-72.43340718614678,root-converted DC,14-28,1,1.0,1.0,-60.32248949930729,False,False,0,0.0,0.0,-12.110917686839493
suburban,synthetic_mst,K3,1.0,20260926,0.99,no_capacity_regularizer,1135.888414715133,3.8778760764977427e-13,6021.668707997105,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,7157.557122712238,7168.584863242802,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,18039.330170644847,18054.374014401707,-60.32248949930729,root-converted DC,14-28,1,1.0,1.0,-60.32248949930729,False,False,0,0.0,0.0,0.0
suburban,synthetic_mst,K3,1.0,20260926,0.99,no_endpoint_mismatch_loss,2211.9515165808616,0.0,0.0,5.01461458561942,0.0,0,0.35085314531689615,0.0031669761482784843,2211.9515165808616,2226.99536033772,0.0,0.0,,,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1.5|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:2|30-26:2|4-21:1.5|26-32:2|21-27:1|32-24:2|27-6:1|24-19:1.5|19-25:1,all-AC,85.0,498.0,2211.9515165808616,2226.99536033772,0.0,root-converted DC,14-28,1,1.0,1.0,-60.32248949930729,True,True,-1,-1.0,-1.0,60.32248949930729
suburban,synthetic_mst,K3,1.0,20260926,0.99,no_boundary_electrical_loss,1135.888414715133,3.8778760764977427e-13,0.0,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,1135.8884147151334,1396.314377645698,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,18039.330170644847,18054.374014401707,-93.70326722793982,root-converted DC,14-28,1,1.0,1.0,-60.32248949930729,False,False,0,0.0,0.0,-33.38077772863253
suburban,synthetic_mst,K3,1.0,20260926,0.99,electrical_ideal_conversion,1135.888414715133,0.0,0.0,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,1135.888414715133,1396.3143776456975,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,2211.9515165808616,2226.99536033772,-48.64768028591604,root-converted DC,14-28,1,1.0,1.0,-60.32248949930729,False,False,0,0.0,0.0,11.67480921339125
suburban,synthetic_mst,K3,1.0,20260926,0.99,full_ideal_converter,1135.888414715133,0.0,0.0,3.6759135101881037,124.69911120000002,1,0.30789904,0.001711574665025172,1135.888414715133,1146.9161552456974,1.0,1.0,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42,14-28,14-28:2|28-13:2|13-33:2|33-8:2|8-18:2|18-9:2|18-40:2|9-5:2|9-1:2|40-37:2|5-23:1.5|1-31:1|1-2:2|37-38:2|37-36:2|23-29:1|31-7:1|2-11:2|38-39:2|36-35:2|29-12:1|7-20:1|11-0:2|39-41:2|35-34:2|12-3:1|0-10:2|41-42:2|10-22:2|22-15:2|15-17:2|17-16:2|17-30:2|16-4:1.5|30-26:2|4-21:1|26-32:2|21-27:1|32-24:1.5|27-6:1|24-19:1.5|19-25:1,root-converted DC,85.0,498.0,2211.9515165808616,2226.99536033772,-48.64768028591604,root-converted DC,14-28,1,1.0,1.0,-60.32248949930729,False,False,0,0.0,0.0,11.67480921339125
urban,original,K0,0.0,20260924,0.94,baseline,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,115.0,642.0,471.6567675620343,492.8850498980343,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
urban,original,K0,0.0,20260924,0.94,no_boundary_efficiency_loss,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,115.0,642.0,471.6567675620343,492.8850498980343,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
urban,original,K0,0.0,20260924,0.94,no_standby_loss,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,115.0,642.0,471.6567675620343,492.8850498980343,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
urban,original,K0,0.0,20260924,0.94,no_capacity_regularizer,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,115.0,642.0,471.6567675620343,492.8850498980343,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
urban,original,K0,0.0,20260924,0.94,no_endpoint_mismatch_loss,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,115.0,642.0,471.6567675620343,492.8850498980343,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
urban,original,K0,0.0,20260924,0.94,no_boundary_electrical_loss,471.6567675620343,0.0,0.0,7.076094111999999,0.0,0,0.14037944093954569,0.0009637093910165755,471.6567675620343,492.8850498980343,0.0,0.0,,,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:2|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,all-AC,115.0,642.0,471.6567675620343,492.8850498980343,0.0,all-AC,,0,0.0,0.0,0.0,False,False,0,0.0,0.0,0.0
urban,original,K0,0.0,20260924,0.94,electrical_ideal_conversion,324.3428803574226,0.0,0.0,6.473736892000002,65.96991799999999,1,0.12319312418300651,0.0008164208274141979,324.3428803574226,475.7039270334226,0.3157894736842105,0.3434237592093266,5|8|13|14|18|19|22|23|24|25|28|31|33|37|38|39|41|42,0-38,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1.5|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:2|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1.5|10-15:2|36-43:1.5|12-45:1|49-50:1.5|23-31:2|23-14:1.5|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:2|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,hybrid,115.0,642.0,471.6567675620343,492.8850498980343,-31.233281770993855,all-AC,,0,0.0,0.0,0.0,True,True,1,0.3157894736842105,0.3434237592093266,-31.233281770993855
urban,original,K0,0.0,20260924,0.94,full_ideal_converter,242.58524587740314,0.0,0.0,5.113901561999999,227.003897,7,0.12319312418300651,0.0005208313864338471,242.58524587740314,257.9269505634031,1.0,1.0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57,0-11|0-34|0-46|0-53|0-54|0-38|0-27,0-11:2|0-34:2|0-46:2|0-53:2|0-54:1|0-38:2|0-27:2|11-3:2|34-32:2|46-47:2|54-55:1|38-25:2|27-9:2|3-16:2|32-20:2|47-48:2|55-56:1|25-37:2|9-4:1.5|16-10:2|16-26:1|20-36:1.5|20-12:2|48-49:2|56-57:1|37-23:2|4-30:1|10-15:2|36-43:1|12-45:1|49-50:1.5|23-31:2|23-14:1.5|30-40:1|15-2:2|43-35:1|50-51:1|31-42:2|14-13:1|2-6:2|51-52:1|42-28:2|42-41:1|6-21:2|28-24:2|21-44:2|24-19:2|44-29:2|19-5:2|29-7:2|5-8:2|7-1:1.5|8-39:2|1-17:1|39-22:2|22-33:2|33-18:2,root-converted DC,115.0,642.0,471.6567675620343,492.8850498980343,-48.56741966593381,all-AC,,0,0.0,0.0,0.0,True,True,7,1.0,1.0,-48.56741966593381
