ablation,feeder,topology,portfolio,cells,all_ac_pct,hybrid_pct,root_dc_pct,mean_dc_bus_fraction,mean_dc_energy_fraction,mean_boundary_count,mean_loss_change_pct,architecture_change_pct,boundary_change_pct,mean_loss_contrast_change_pct_points
no_endpoint_mismatch_loss,urban,synthetic_mst,K1,60,100.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,8.006468976993713
no_endpoint_mismatch_loss,urban,synthetic_mst,K2,60,100.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,8.230074324693323
no_endpoint_mismatch_loss,urban,synthetic_mst,K3,60,100.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,8.26566594129926
no_standby_loss,rural,original,K0,60,61.66666666666667,28.333333333333332,10.0,0.20256410256410257,0.21719061177791052,1.2666666666666666,-16.47276808805315,3.3333333333333335,16.666666666666664,-5.317955382830547
no_standby_loss,rural,original,K1,60,61.66666666666667,28.333333333333332,10.0,0.20256410256410257,0.21719061177791052,1.2666666666666666,-16.455783594694022,3.3333333333333335,16.666666666666664,-6.05120168884778
no_standby_loss,rural,original,K2,60,61.66666666666667,28.333333333333332,10.0,0.20256410256410257,0.21719061177791052,1.2666666666666666,-16.384028347844996,3.3333333333333335,16.666666666666664,-5.691743362426281
no_standby_loss,rural,original,K3,60,61.66666666666667,28.333333333333332,10.0,0.20256410256410257,0.21719061177791052,1.2666666666666666,-16.434817983652998,3.3333333333333335,16.666666666666664,-5.722826249060105
no_standby_loss,rural,synthetic_mst,K0,60,60.0,30.0,10.0,0.18974358974358976,0.1880720760761155,0.95,-13.85953417208834,0.0,11.666666666666666,-4.292037998625342
no_standby_loss,rural,synthetic_mst,K1,60,60.0,30.0,10.0,0.18974358974358976,0.1880720760761155,0.95,-13.826503548790088,1.6666666666666667,16.666666666666664,-4.98532802032432
no_standby_loss,rural,synthetic_mst,K2,60,60.0,30.0,10.0,0.18974358974358976,0.1880720760761155,0.95,-13.688529818451364,0.0,15.0,-4.606968923060362
no_standby_loss,rural,synthetic_mst,K3,60,60.0,30.0,10.0,0.18974358974358976,0.1880720760761155,0.95,-13.786479246289828,0.0,15.0,-4.665892482587181
no_standby_loss,suburban,original,K0,60,55.00000000000001,35.0,10.0,0.2119047619047619,0.2639609000399266,1.75,-16.27666812371571,10.0,31.666666666666664,-5.558054089597834
no_standby_loss,suburban,original,K1,60,55.00000000000001,35.0,10.0,0.2119047619047619,0.2639609000399266,1.75,-16.21191386722427,10.0,31.666666666666664,-6.251182841525674
no_standby_loss,suburban,original,K2,60,55.00000000000001,35.0,10.0,0.2119047619047619,0.2639609000399266,1.75,-15.95038572462157,10.0,31.666666666666664,-5.80366851568263
no_standby_loss,suburban,original,K3,60,55.00000000000001,35.0,10.0,0.2119047619047619,0.2639609000399266,1.75,-16.134799576275398,10.0,31.666666666666664,-5.901655817251228
no_standby_loss,suburban,synthetic_mst,K0,60,56.666666666666664,28.333333333333332,15.0,0.25,0.25695391314473615,1.4833333333333334,-13.377305719121507,6.666666666666667,31.666666666666664,-4.560990678247436
no_standby_loss,suburban,synthetic_mst,K1,60,56.666666666666664,28.333333333333332,15.0,0.25396825396825395,0.25837638930729606,1.4333333333333333,-13.307561806511808,6.666666666666667,31.666666666666664,-5.131741565055462
no_standby_loss,suburban,synthetic_mst,K2,60,56.666666666666664,28.333333333333332,15.0,0.25396825396825395,0.25837638930729606,1.4333333333333333,-13.076809986945186,6.666666666666667,31.666666666666664,-4.75387566024586
no_standby_loss,suburban,synthetic_mst,K3,60,56.666666666666664,28.333333333333332,15.0,0.25396825396825395,0.25837638930729606,1.4333333333333333,-13.237153896835006,6.666666666666667,31.666666666666664,-4.836320638179965
no_standby_loss,urban,original,K0,60,55.00000000000001,35.0,10.0,0.20789473684210524,0.23307422174417244,2.783333333333333,-16.82787808747083,5.0,25.0,-5.723168064937784
no_standby_loss,urban,original,K1,60,55.00000000000001,35.0,10.0,0.20760233918128657,0.23284812097202606,2.783333333333333,-16.795673472158775,5.0,25.0,-6.602957293007762
no_standby_loss,urban,original,K2,60,55.00000000000001,35.0,10.0,0.20789473684210524,0.23307422174417244,2.783333333333333,-16.667196823319685,5.0,25.0,-6.15143973733826
no_standby_loss,urban,original,K3,60,55.00000000000001,35.0,10.0,0.20789473684210524,0.23307422174417244,2.783333333333333,-16.758906769249148,5.0,25.0,-6.201199007514414
no_standby_loss,urban,synthetic_mst,K0,60,55.00000000000001,30.0,15.0,0.24005847953216375,0.25157901395923454,2.0,-13.715014373359585,5.0,30.0,-4.959048027813138
no_standby_loss,urban,synthetic_mst,K1,60,55.00000000000001,30.0,15.0,0.24005847953216375,0.25157901395923454,2.0,-13.651986341186237,5.0,30.0,-5.645517364192524
no_standby_loss,urban,synthetic_mst,K2,60,55.00000000000001,30.0,15.0,0.24005847953216375,0.25157901395923454,2.0,-13.39960698045743,5.0,30.0,-5.169532655764106
no_standby_loss,urban,synthetic_mst,K3,60,55.00000000000001,30.0,15.0,0.24005847953216375,0.25157901395923454,2.0,-13.575880553928164,5.0,30.0,-5.3102146126289025
